1875.32,5531.68,7954.36,0.0220205,0.0537921,0.0889927,2.00967e+09,1.14748e+10,2.54739e+10,129516,807479,1.83431e+06,218.835,472.523,577.79,-6.83555,-12.057,-18.8693,3.14885,6.64758,10.1463,105.506,303.356,208.077,156.449,309.161,494.792,-1337.38,-8605.75,-6673.29,-3006.1,-1453.9,-2686.64,1.55779,7.39578,11.8042,-3.89482,-4.69553,-6.32671,-4.86272,-10.2657,-15.6688,2.99419e+08,9.76912e+08,5.68954e+09,2593.31,10928,13701.8,2.77223,5.80111,8.88483,71.8253,325.366,488.253
1835.95,5237.65,10452.8,0.03025,0.0604905,0.09075,1.84228e+09,1.42908e+10,3.57747e+10,119479,706082,1.65723e+06,194.826,448.276,590.994,-6.73075,-12.9828,-19.0222,3.14885,6.64758,10.1463,105.89,100.225,108.563,144.596,313.035,524.988,-3896.37,-5156.57,-10779.1,-3297.94,-4573.09,-2190.64,3.07823,6.93932,10.6598,-2.57886,-6.85435,-4.91509,-4.86272,-10.2657,-15.6688,6.65596e+07,1.8706e+09,3.96151e+09,2603.6,12468.2,13597,2.77223,5.85248,8.97727,158.573,351.751,618.967
1520.48,4275.85,4954.94,0.0290808,0.0556702,0.09075,3.45201e+09,1.0984e+10,3.38619e+10,148594,746876,1.96989e+06,284.089,361.367,576.754,-9.08689,-13.008,-18.5343,3.14885,6.64758,10.1463,83.9043,175.845,144.399,132.007,310.718,502.556,-4924.27,-6041.2,-10254.2,-2600.64,-5653.79,-3933.95,3.18342,6.92097,9.67595,-2.56077,-3.57707,-6.16317,-4.86272,-10.2657,-15.6688,9.05528e+07,1.24449e+09,4.93064e+09,3460.14,15568.5,14264.1,2.68014,5.7976,8.83612,145.589,339.999,354.632
1539.85,4906.99,10152.1,0.03025,0.0605,0.0907251,2.33974e+09,1.83113e+10,2.0758e+10,96068.2,875312,1.92292e+06,176.525,334.546,567.771,-8.24696,-11.4736,-18.8759,3.14885,6.64758,10.1463,50.7779,102.012,118.601,142.761,317.896,503.467,-4531.12,-7785.25,-6911.32,-2905.76,-5765.27,-7752.61,3.17707,6.43522,11.3049,-3.76887,-4.13008,-5.84759,-4.86272,-10.2657,-15.6688,6.49804e+07,1.37175e+09,5.09628e+09,2540.71,8403.33,23296.4,2.77223,5.85248,8.93273,64.9558,276.18,512.61
2077.51,6157.5,4879.33,0.03025,0.0600056,0.0753985,3.72176e+09,7.07486e+09,2.77624e+10,111094,487943,1.9856e+06,123.776,264.892,786.499,-5.92646,-13.5109,-18.7295,3.14885,6.64758,10.1463,66.5177,107.359,269.165,157.293,325.929,482.53,-3938.26,-6336.55,-6510.12,-2482.71,-5364.21,-5124.05,3.01778,6.7061,11.5786,-3.2534,-4.77509,-6.90059,-4.86272,-10.2657,-15.6688,3.24811e+08,2.11804e+09,2.30177e+09,3443.51,9905.07,13406,2.77223,5.85247,8.87287,155.524,325.755,481.775
1445.05,5500.59,8528.47,0.0235845,0.0605,0.09075,2.40811e+09,1.83981e+10,3.31832e+10,156215,728418,1.81607e+06,139.206,674.414,512.369,-7.12825,-12.5944,-17.1908,3.14885,6.64758,10.1463,19.9039,47.3386,83.1991,155.272,330.115,543.388,-1599.77,-9013.9,-9916.64,-2623.94,-1934.39,-6326.99,3.10332,6.81052,11.5114,-2.70595,-5.05738,-8.15942,-4.86272,-10.2657,-15.6688,2.44597e+08,1.85451e+09,4.89511e+09,2340.96,5679.32,20750.1,2.71959,5.85248,8.93272,147.455,365.818,644.162
1618.72,6268.77,9988.47,0.03025,0.0605,0.086549,6.0193e+09,6.74511e+09,3.1641e+10,151963,618148,2.22145e+06,216.189,419.856,719.858,-6.0991,-12.0196,-19.069,3.14885,6.64758,10.1463,71.6558,65.0057,22.5105,153.06,328.024,478.358,-3888.47,-8662.56,-10825.4,-1932.63,-5624.33,-7924.56,2.91783,6.90003,11.2982,-2.94858,-5.52447,-8.19549,-4.86272,-10.2657,-15.6688,1.03611e+07,2.39623e+09,3.65977e+09,2128.63,9385.71,24708.4,2.77223,5.85248,8.92583,96.4551,422.68,434.144
1954.29,6197.76,7493.16,0.0297561,0.0604819,0.09075,1.84017e+09,1.0241e+10,3.34985e+10,160354,766623,1.63958e+06,170.324,482.904,721.374,-6.54305,-13.435,-20.6285,3.14885,6.64758,10.1463,57.5997,147.136,66.0114,145.172,332.824,505.194,-4325.16,-7891.46,-9913.07,-2233.57,-5583.52,-7550.52,3.03128,6.4808,10.1255,-4.80451,-4.25197,-5.52733,-4.86272,-10.2657,-15.6688,4.35707e+08,2.00638e+09,4.88425e+09,3611.54,12844.2,15624.3,2.77223,5.85248,8.93273,50.2331,320.499,705.445
1914.92,3788.07,10151.3,0.03025,0.0605,0.0820136,9.20975e+08,1.39918e+10,2.39148e+10,177759,611759,1.84514e+06,126.914,473.972,841.35,-6.84753,-13.6412,-19.8511,3.14885,6.64758,10.1463,39.4212,13.9044,126.807,154.078,320.286,491.809,-3836.45,-6798.21,-10586.7,-2545.53,-2732.49,-6673.56,2.98114,7.47589,10.9522,-3.04551,-4.05912,-7.65071,-4.86272,-10.2657,-15.6688,2.65843e+08,1.56234e+09,6.41476e+09,2450.92,9541.94,20173.2,2.77223,5.81612,8.93273,113.188,291.36,368.647
1480.52,3612.53,9487.12,0.0296183,0.0605,0.09075,3.37468e+09,6.80152e+09,3.17748e+10,145621,727622,1.57641e+06,178.699,320.655,666.684,-7.64341,-12.3465,-17.8086,3.14885,6.64758,10.1463,86.5177,41.7121,201.825,115.693,321.349,548.567,-3097.02,-6400.05,-9672.27,-3053.77,-3284.26,-7454.34,3.03663,7.26977,9.02478,-4.01409,-3.67985,-5.93776,-4.86272,-10.2657,-15.6688,9.86503e+07,1.51199e+09,3.52363e+09,3079.87,11388.3,10316.9,2.7169,5.85248,8.87306,55.2178,157.94,385.222
1895.09,6302.9,9036.49,0.03025,0.0602004,0.0903044,3.31543e+09,1.10551e+10,3.52961e+10,87386.4,733199,1.99943e+06,249.846,382.583,655.257,-7.17541,-13.3423,-18.9477,3.14885,6.64758,10.1463,81.8336,101.626,156.354,145.616,340.008,513.472,-4607.06,-6564.17,-8989.34,-2675.97,-5071.05,-3325.32,2.99583,7.47356,11.356,-2.81475,-4.58866,-8.15302,-4.86272,-10.2657,-15.6688,6.01835e+08,1.2471e+09,4.66002e+09,3678.67,8783.54,19237.1,2.65969,5.85248,8.89129,49.9756,336.038,663.387
2950.85,4539.79,8849.28,0.0300268,0.0555379,0.09075,5.63828e+08,1.05513e+10,3.25441e+10,153813,640588,1.90511e+06,260.48,380.4,505.324,-7.45099,-15.4436,-17.4392,3.14885,6.64758,10.1463,94.0845,44.3372,174.956,153.263,313.694,504.88,-2240.64,-6698.57,-11201.5,-2000.48,-2923.33,-7592.78,3.00437,6.01042,11.1425,-3.7508,-4.20747,-5.36849,-4.86272,-10.2657,-15.6688,3.78287e+08,1.0903e+09,3.51743e+09,1657.4,12707.8,16881.6,2.71481,5.83714,8.93273,156.168,386.083,425.023
1520.02,5737.47,8234.92,0.0282413,0.0605,0.0906188,1.69646e+09,1.74682e+10,2.98242e+10,195200,472010,2.02637e+06,146.815,335.107,536.965,-6.83895,-13.4182,-18.3416,3.14885,6.64758,10.1463,81.1048,69.005,132.997,142.434,327.281,504.075,-3981.49,-7956.02,-4061.31,-3116.98,-2220.77,-7925.47,2.85463,6.69462,11.4134,-2.64977,-4.96737,-5.61698,-4.86272,-10.2657,-15.6688,2.17132e+08,1.33173e+09,4.92063e+09,5258.95,11785.5,18560.8,2.71092,5.85248,8.93273,132.103,335.888,382.992
